dos_id,name,filed,entity_type,county,jurisdiction,process_name,process_address,process_address_2,process_city,process_state,process_zip
8016111,MERMAID BEAUTY SUPPLIES CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,MERMAID BEAUTY SUPPLIES CORP,3222 MERMAID AVENUE,,BROOKLYN,NY,11224
8016112,AHT FOUNDATION INC.,2026-09-08,DOMESTIC NOT-FOR-PROFIT CORPORATION,Orange,,AHT FOUNDATION INC.,4 vitebsk rd,unit 115,MONROE,NY,10950
8016114,LINGYUN INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,LIANGLIANG HAO,7 WEDGEWOOD CT,,GREAT NECK,NY,11023
8016116,YUN YING MARKET INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,YUN YING MARKETE INC.,6502 20TH AVE 1FL,,BROOKLYN,NY,11204
8016117,IRNOVA HARBOR LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Sara Fernandez,25 Thoma Pl,,Roosevelt,NY,11575
8016118,DBTY INVESTIGATIONS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,C T CORPORATION SYSTEM,28 LIBERTY STREET,,NEW YORK,NY,10005
8016119,KELLY BRIDGE HOLDINGS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,KELLY BRIDGE HOLDINGS LLC,"114 STOCKTON STREET, APT 1B",,BROOKLYN,NY,11206
8016120,PASA INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Richmond,New York,PASA INC.,121 JEANETTE AVENUE,,STATEN ISLAND,NY,10312
8016121,EVERLINE SOLUTIONS CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,EVERLINE SOLUTIONS CORP.,601 SURF AVE APT 3R,,BROOKLYN,NY,11224
8016122,CLAREMONT 21 INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Rockland,New York,CLAREMONT 21 INC.,58 Campell Ave,,Airmont,NY,10901
8016123,"HIGHLAND VALLEY FARMS, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Madison,New York,McKenna Tomlinson,1670 State Route 80,,New Woodstock,NY,13122
8016124,TEDH CONSULTING LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,TEDH Consulting LLC,68 Plymouth Rd,,Great Neck,NY,11023
8016125,MICHAEL CHRISTIAN MORROW LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,USACORP INC.,266 BROADWAY,SUITE 401,BROOKLYN,NY,11211
8016126,LEISURE PEDICURE SPA INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,JIAN PAN,290 PORTION RD,,LAKE RONKONKOMA,NY,11779
8016127,THE RECEPTION PLAYROOM LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Merita Zherka,160 Bowbell Rd.,,White Plains,NY,10607
8016128,FOX DEN HOMES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Sullivan,New York,FOX DEN HOMES LLC,PO Box 63,,Jersey City,NJ,07303
8016129,DAVIS & KWONG LLP,2026-09-08,DOMESTIC REGISTERED LIMITED LIABILITY PARTNERSHIP,,New York,the llp,"11 broadway, suite 615",,NEW YORK,NY,10004
8016130,CORPILOT CONSULTING INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,ZHENZHONG LUO,2086 POST ST,,EAST MEADOW,NY,11554
8016132,PLATINUM RESERVE MOTORS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,PEDRO P. VERAS BRITO,57 TUCKAHOE RD,,YONKERS,NY,10710
8016133,"5841 ONTARIO STREET, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Niagara,New York,Robert Zillig,5831 Sandy Lane,,Lockport,NY,14094
8016134,"TAQUERIA EMMA, INC.",2026-09-08,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,JOSE H. HERNANDEZ SANCHEZ,262 9TH STREET,,BETHPAGE,NY,11714
8016135,SKYLINE PACK & SHIP LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,BING DONG LIN,5106 FORT HAMILTON PKWY,,BROOKLYN,NY,11219
8016136,FLAKY SHAPES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Flaky Shapes LLC,"936 Fulton Street, c1",,Brooklyn,NY,11238
8016137,CAREING HANDS CARE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016138,VECTIS TAX ADVISORS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,VECTIS TAX ADVISORS LLC,405 RXR PLAZA #2021,,UNIONDALE,NY,11556
8016139,GLOBAL MERIDIAN GROUP LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,GLOBAL MERIDIAN GROUP LLC,"8740 165TH STREET, APT 3B",,JAMAICA,NY,11432
8016140,LINCOLN RESIDENTIAL LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,Lincoln Residential LLC,1 Wannamaker Ct,,Monsey,NY,10952
8016141,"HILTON100WYNDHAM, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,JUDITH M. MALONEY,100 HILTON AVE UNIT M2,,GARDEN CITY,NY,11530
8016142,JULES MORGAN ART L.L.C.,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,JULES MORGAN ART L.L.C.,228 Park Ave S #510631,,New York,NY,10003
8016143,294 MGMT LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,294 MGMT LLC,294 HEMPSTEAD AVENUE,,MALVERNE,NY,11565
8016144,YUCX INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,YUCX INC.,1135 60TH ST,FL 2,BROOKLYN,NY,11219
8016145,OYXG LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,XIAOGANG CHEN,8 SPRUCE ST. #9V,,NEW YORK,NY,10038
8016147,HARBOR COVE MANAGEMENT LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,CHRISTOPHER BURNSIDE,2411 MAIN STREET,2ND FLOOR,BRIDGEHAMPTON,NY,11932
8016148,INSPIRED FRESH LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016149,"MONUMENT SQUARE LC, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Rensselaer,New York,"MONUMENT SQUARE LC, LLC",857 1ST STREET,,WATERVLIET,NY,12189
8016150,TITAN WEB LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Monroe,New York,TITAN WEB LLC,28 Belinda Cres,,Fairport,NY,14450
8016151,514 QUICKSTOP MINIMART CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Bronx,New York,514 QUICKSTOP MINIMART CORP.,514 E 240TH ST,,BRONX,NY,10470
8016152,NATALI FAMILY GROUP DAYCARE INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Bronx,New York,Natali Carolina Perez,2120 Hughes Ave Apt 3F,,Bronx,NY,10457
8016153,"PETEY'S ICE CREAM AT RILASSARE, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,"PETEY'S ICE CREAM AT RILASSARE, LLC",857 1ST STREET,,WATERVLIET,NY,12189
8016157,SEGUROSFRMS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,FERNANDA DEL ROCIO MENDEZ SUAREZ,413 15TH STREET,,WEST BABYLON,NY,11704
8016158,"PETEY'S ICE CREAM AT 146, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,"PETEY'S ICE CREAM AT 146, LLC",857 1ST STREET,,WATERVLIET,NY,12189
8016159,YATRA TRANSIT LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,SHIV BUDHATHOKI,41-35 70TH STREET,,WOODSIDE,NY,11377
8016161,171 CLINTON REAL ESTATE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,171 CLINTON REAL ESTATE LLC,3 INTERNATIONAL DRIVE,SUITE 205,RYE BROOK,NY,10573
8016162,RIVOLEN WORKS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Dutchess,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016164,SHADOW CONTRACTING LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Putnam,New York,KYLE WASILESKY,69 PUTNAM DR,,CARMEL,NY,10512
8016165,WAREGONIZER LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,WAREGONIZER LLC,19 STRATHMORE DR,,NEW CITY,NY,10956
8016166,CHESTER FAMILY QOF LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,CHESTER FAMILY QOF LLC,183 Willson St. STE 160,,Brooklyn,NY,11211
8016168,"NY SWEETS, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,"NY SWEETS, LLC",5 FAIRWAY COURT,,UPPER BROOKVILLE,NY,11771
8016169,UNITED DISBURSEMENT GROUP INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,Victor Castillo Romero,94 Ross St,,Brooklyn,NY,11249
8016171,EL CONUCO MARKET CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,EL CONUCO MARKET CORP.,3168 FULTON STREET,,BROOKLYN,NY,11208
8016172,PEAK DEVELOPMENT 40 PIRSON LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,PEAK DEVELOPMENT 40 PIRSON LLC,625 Ensminger Road,,Tonawanda,NY,14150
8016173,HANIL CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,HANIL CORP.,45-27 SPRINGFIELD BLVD,,BAYSIDE,NY,11361
8016174,SEAFARE NY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016175,AHMAD FAMILY HOLDING LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,SimpleBiz Registered Agent Services LLC,405 RXR Plaza PMB F127,,Uniondale,NY,11556
8016177,"149 HAMPTON ROAD, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,"C/O DWAYNE S. WAGNER, ESQ.",149 HAMPTON ROAD,,SOUTHAMPTON,NY,11968
8016178,E. JACKWILL ROAD OWNERS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,"DAVIS & PRAGER, P.C.",175 OAK STREET,,PATCHOGUE,NY,11772
8016180,BROOKLYN DONUTS AND MORE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,BROOKLYN DONUTS AND MORE LLC,1464 45th Street,,Brooklyn,NY,11219
8016181,MEDINA MULTISERVICES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,Lisette De Los Angeles Medina Penzo,492 Southern Blvd,Apt 5B,Bronx,NY,10455
8016182,DWELLENT LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Dwellent LLC,900 Stewart Avenue,Suite 210,Garden City,NY,11530
8016183,STEWART HOMES BUYERS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8016184,ML NECESSITIES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,Matthew Levine,847 Briar Place,,Woodmere,NY,11598
8016185,SLOW GATHER LIGHT SPA INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,"JUAN LIN, JU XIAN HUANG",5839 CLEARVIEW EXPY,,OAKLAND GARDENS,NY,11364
8016186,4641 MAPLE ROAD LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,"Michael F. McPartlan, Esq.",1763 Baseline Road (Suite 101),,Grand Island,NY,14072
8016187,1590 ROUTE 20 LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Greene,New York,OLGA BYRNE,1590 ROUTE 20,,EAST DURHAM,NY,12423
8016188,FONTANA INTELLIGENCE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Anthony Fontana,3683 Orchard Road,,Wantagh,NY,11793
8016189,JACOB BOYD MEDIA LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016190,"S&D STAFFING SOLUTIONS, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Saratoga,New York,"S&D Staffing Solutions, LLC",208 Church Street,,Saratoga Springs,NY,12866
8016191,A&F EQUITES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,A&F Equites LLC,1052 Bedford Ave. Apt# 1,,Brooklyn,NY,11205
8016192,NOTHING FANCY ACRES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,"LAURA COOGAN-LEAVY, ESQ","70 MAIN STREET, SUITE 301",,HUNTINGTON,NY,11743
8016193,FIRST POINT SETTLE GROUP INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Bronx,New York,Santiago Taveras,1346 Elder Ave,,Bronx,NY,10472
8016194,"963 STATE FAIR BLVD., LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Onondaga,New York,c/o LLC,1200 State Fair Blvd.,,Syracuse,NY,13209
8016195,DAYDREAMS BOOKSHOP LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Monroe,New York,SimpleBiz Registered Agent Services LLC,405 RXR Plaza PMB F127,,Uniondale,NY,11556
8016196,IL NIDO LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,THOMAS FAMILANT,74 JACQUELINE DRIVE,#1043,AMAGANSETT,NY,11930
8016197,CLAIR VIEW RENTALS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Chemung,New York,April Owen,PO Box 355,,Horseheads,NY,14845
8016198,EASYMEDIA LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,EASYMEDIA LLC,102-35 62ND DRIVE,,FOREST HILLS,NY,11375
8016199,DANDAN TRADING INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,DAN JIANG,4923 7TH AVE BASEMENT,,BROOKLYN,NY,11220
8016200,GRIZZLY MEHAR BATH AVE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,GRIZZLY MEHAR BATH AVE LLC,"2040 Bath Ave, Ste A",,Brooklyn,NY,11214
8016201,2026 CONSULTING INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,Chaim Breuer,667 Myrtle ave,,Brooklyn,TX,11205
8016202,HORAB BUILDS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Niagara,New York,SimpleBiz Registered Agent Services LLC,405 RXR Plaza PMB F127,,Uniondale,NY,11556
8016205,IDEATE CPB LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,ANDY BIN ZHENG,"19 Wilwade Road,",,Great Neck,NY,11020
8016206,COFFEOLOGY INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,KONSTANTINOS PSOMARAS,12 CENTER DRIVE,,WHITESTONE,NY,11357
8016207,PUG PRINCESS INDUSTRIES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,SimpleBiz Registered Agent Services LLC,405 RXR Plaza PMB F127,,Uniondale,NY,11556
8016208,10314 HOLDINGS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,10314 HOLDINGS LLC,4403 15 AVE APT 103,,BROOKLYN,NY,11219
8016209,PREMIUM DEALER READY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,JOSE PEREZ,667 RIDGE HILL BLVD STE 1201,,YONKERS,NY,10710
8016210,"MS215, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Schenectady,New York,"The Towne Law Firm, P.C.",500 New Karner Road,PO Box 15072,Albany,NY,12205
8016211,3220 AVE K LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,3220 AVE K LLC,3212 Avenue M,,Brooklyn,NY,11210
8016212,112 WASHINGTON AVE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,112 WASHINGTON AVE LLC,45 Main St Ste 240 #325092,,Brooklyn,NY,11201
8016214,MAYFLOWER TWINS 2 LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,MAYFLOWER TWINS 2 LLC,PO BOX 297,,MONROE,NY,10949
8016215,SOMETHING BURGER LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8016216,1441 SUTTER PARKING CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,1441 SUTTER PARKING CORP.,1441 SUTTER AVENUE,,BROOKLYN,NY,11208
8016218,42 WILSON LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,42 WILSON LLC,42 Wilson Avenue,,Brooklyn,NY,11237
8016219,RMDM BAGELS INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,RANDY MALKA,1B MILLER PLACE,,SMITHTOWN,NY,11787
8016220,REMIDA 23 GROUP CORP.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,REMIDA 23 GROUP CORP.,3051 43RD STREET APT 2,,Astoria,NY,11103
8016221,MARSHALL LOGISTICS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Devin Marshall,3 Carrington Drive,,East Northport,NY,11731
8016222,COSMIC PRO PAINTING & POST CONSTRUCTION CLEANING LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,ZENBUSINESS INC.,41 STATE STREET,SUITE 112,ALBANY,NY,12207
8016223,PALAQI STONE USA INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,New York,New York,D5 LAW OFFICE PLLC,250 BROADWAY 24TH FLOOR,,NEW YORK,NY,10007
8016225,MOUNTPOINT CAPITAL LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,MOUNTPOINT CAPITAL LLC,PO BOX 10873,,ALBANY,NY,12201
8016226,GERONTI KALI81 LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,GERONTI KALI81 LLC,350 Northern Blvd,STE 324 -1070,Albany,NY,122041000
8016227,DICEY BY DANGER LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,DICEY BY DANGER LLC,1314 Virginia Ave Apt 5I,,Bronx,NY,10462
8016228,POLL EQUITIES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,Poll Equities LLC,10a Joshua Ct,,Monsey,NY,10952
8016229,PEAK DEVELOPMENT 1126 MILITARY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,PEAK DEVELOPMENT 1126 MILITARY LLC,625 Ensminger Road,,Tonawanda,NY,14150
8016230,ANU PELVIC PHYSICAL THERAPY PLLC,2026-09-08,DOMESTIC PROFESSIONAL SERVICE LIMITED LIABILITY COMPANY,Rockland,New York,ANU PELVIC PHYSICAL THERAPY PLLC,5 east 704th street,,ORANGEBURG,NY,10962
8016231,TABLE FOR THREE PRODUCTIONS LIMITED LIABILITY COMPANY,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Table for Three Productions Limited Liability Company,949 West End Avenue,7B,New York,NY,10025
8016232,MANIFOLD DESIGN INDUSTRIES CORPORATION,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,Manifold Design Industries Corporation,"488 Morgan Avenue, Suite 5F",,Brooklyn,NY,11222
8016233,RENATO HOLDINGS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,"ROSEDALE, DRAPALA & SFORZA CPAS",2001 GROVE STREET,,WANTAGH,NY,11793
8016234,3W TRUCKING INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,SONGWEN GUO,14333 SANFORD AVE F22,,FLUSHING,NY,11355
8016235,MAT PICK CONSULTANTS INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,MAT PICK CONSULTANTS INC.,3 BEACH 219,,BREEZY POINT,NY,11697
8016236,DF ON 40TH LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,DF ON 40TH LLC,5314 16th Avenue,,Brooklyn,NY,11204
8016238,LAT CONSULTANTS INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,Lori Ann Tellone,466 Beach 134th St,,Belle Harbor,NY,11694
8016239,UNIKA WONDERBLOOM DAYCARE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Elviana Karina sukhdeo,35 lambert ave mastic,,Mastic,NY,11950
8016240,79 WM LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,79 WM LLC,3 Elgin Court,,Highland Mills,NY,10930
8016241,FIVE SPACE US INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Albany,New York,FIVE SPACE US INC.,418 BROADWAY,#10120,ALBANY,NY,12207
8016242,CHORE LAUNDRY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8016243,JSC MCALLISTAR INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Bronx,New York,Jesus Sanchez Cuevas,2295 Andrews Ave Apt C,,Bronx,NY,10468
8016247,SPINAL DECOMPRESSION OF NYC LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Anthony Conte,64 Randolph Drive,,Dix Hills,NY,11746
8016248,998 BOWLING GREEN RENY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Dilbag Singh,242 Store Hill Road,,Old Westbury,NY,11568
8016249,LANZ ELECTRIC INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8016250,540 WILLOUGHBY LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,540 Willoughby LLC,295,Heywward Street,Brooklyn,NY,11206
8016251,SHIFTGUARD SOFTWARE CONSULTING INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,Yisroel Gluck,110 Skillman St.,4R,Brooklyn,NY,11205
8016252,LONGWOOD PROPERTY HOLDINGS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Sullivan,New York,LONGWOOD PROPERTY HOLDINGS LLC,783 Ave C,,Bayonne,NJ,07002
8016253,J&L VALUE SOLUTIONS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,Jerome Jones,301 Branch ave,,Freeport,NY,11520
8016254,LUX MAISON STAFFING LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Maria D Carrasco,503 129 street,,"Queens, College Point",NY,11356
8016256,PROSPECT BH GROUP LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,THE CORPORTATION,17 BARSTOW RD.,SUITE 401,GREAT NECK,NY,11021
8016258,ALVER GROUP INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Richmond,New York,ALVER GROUP INC.,635 W FINGERBOARD RD,,STATEN ISLAND,NY,10305
8016259,ATELIER TULLE LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,Aileen Xue,16 Ragazzi Ln,,Staten Island,NY,10305
8016260,"MERLIN AI, INC.",2026-09-08,FOREIGN BUSINESS CORPORATION,New York,Delaware,attn: sheng zhong,85 2nd st,,SAN FRANCISCO,CA,94105
8016262,SNL RENTALS INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Kings,New York,SNL Rentals Inc.,309 Rutledge St Ste 2A,,Brooklyn,NY,11211
8016264,DREAMLINE PROPERTY GROUP INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Erie,New York,DREAMLINE PROPERTY GROUP INC.,16 CHATEAU CT,,DEPEW,NY,14043
8016265,VEYTRALIS WELLNESS LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,Mohamed Hawash,9 Grandview Avenue,,Staten Island,NY,10303
8016267,JMB88 LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Jason Burgos,111 Centre Ave,Unit 140,New Rochelle,NY,10801
8016268,EARTHTONED LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Cortland,New York,Robyn Mello,987 NY-222,,Cortland,NY,13045
8016269,"CAT HARVEY VO, LLC",2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Ulster,New York,CATHLEEN JOSON-HARVEY,271 VINEYARD AVE,,HIGHLAND,NY,12528
8016270,BAYSTONE CAPITAL MANAGEMENT LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Zhipeng Ma,"3712 Prince Street, Ste 9C",,Flushing,NY,11354
8016272,SCOUT TRAVEL LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,SCOUT TRAVEL LLC,1 OLD COUNTRY ROAD,STE 285,CARLE PLACE,NY,11514
8016275,"EMPOWERING VOICES BILINGUAL SPEECH THERAPY, PLLC",2026-09-08,DOMESTIC PROFESSIONAL SERVICE LIMITED LIABILITY COMPANY,New York,New York,"EMPOWERING VOICES BILINGUAL SPEECH THERAPY, PLLC",1412 outlook ave,,BRONX,NY,10465
8016276,ASTORIA HOSPITALITY GRP INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Queens,New York,Astoria Hospitality GRP Inc.,20-02 28th St,,Astoria,NY,11105
8016277,92 RICHMOND REALTY INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Richmond,New York,C/O THE CORPORATION,92 GRAVES STREET,,STATEN ISLAND,NY,10314
8016278,OTIS WEBB & COMPANY INC.,2026-09-08,DOMESTIC BUSINESS CORPORATION,Nassau,New York,Darrail R. Jackson,860 WELLOWBEND LANE,,BALDWIN,NY,11510
8016279,IRON TREE TAX SERVICES LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,Iron Tree Tax Services LLC,21 British American Blvd,Floor 2,Latham,NY,12110
8016280,OPTIMIZED LLC,2026-09-08,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
